PUT YOUR FAITH IN ME (DA's Twinkly Disco Remix) [DDP],, 9
PUT YOUR FAITH IN ME (DA's Twinkly Disco Remix) [EDP],, 13
TRIP MACHINE (xac nanoglide mix) [GSP],, 4
TRIP MACHINE (xac nanoglide mix) [BSP],, 8
TRIP MACHINE (xac nanoglide mix) [DSP],, 12
TRIP MACHINE (xac nanoglide mix) [ESP],, 16
TRIP MACHINE (xac nanoglide mix) [BDP],, 8
TRIP MACHINE (xac nanoglide mix) [DDP],, 12
TRIP MACHINE (xac nanoglide mix) [EDP],, 16
Go For The Top [GSP],, 6
Go For The Top [BSP],, 8
Go For The Top [DSP],, 12
Go For The Top [ESP],, 15
Go For The Top [CSP],, 18
Go For The Top [BDP],, 8
Go For The Top [DDP],, 11
Go For The Top [EDP],, 15
Go For The Top [CDP],, 18
BRILLIANT 2U (AKBK MIX) [GSP],, 3
BRILLIANT 2U (AKBK MIX) [BSP],, 7
BRILLIANT 2U (AKBK MIX) [DSP],, 11
BRILLIANT 2U (AKBK MIX) [ESP],, 15
BRILLIANT 2U (AKBK MIX) [BDP],, 7
BRILLIANT 2U (AKBK MIX) [DDP],, 11
BRILLIANT 2U (AKBK MIX) [EDP],, 15
PARANOiA (kskst mix) [GSP],, 4
PARANOiA (kskst mix) [BSP],, 9
PARANOiA (kskst mix) [DSP],, 13
PARANOiA (kskst mix) [ESP],, 17
PARANOiA (kskst mix) [BDP],, 9
PARANOiA (kskst mix) [DDP],, 13
PARANOiA (kskst mix) [EDP],, 17
Snow prism [GSP],, 3
Snow prism [BSP],, 6
Snow prism [DSP],, 9
Snow prism [ESP],, 12
Snow prism [CSP],, 16
Snow prism [BDP],, 6
Snow prism [DDP],, 9
Snow prism [EDP],, 12
Snow prism [CDP],, 16
Kouen [GSP],, 3
Kouen [BSP],, 6
Kouen [DSP],, 9
Kouen [ESP],, 12
Kouen [CSP],, 15
Kouen [BDP],, 6
Kouen [DDP],, 9
Kouen [EDP],, 12
Kouen [CDP],, 15
Cosmic Hurricane [GSP],, 3
Cosmic Hurricane [BSP],, 6
Cosmic Hurricane [DSP],, 9
Cosmic Hurricane [ESP],, 13
Cosmic Hurricane [CSP],, 15
Cosmic Hurricane [BDP],, 6
Cosmic Hurricane [DDP],, 9
Cosmic Hurricane [EDP],, 13
Cosmic Hurricane [CDP],, 15
Rensen ryouran [GSP],, 2
Rensen ryouran [BSP],, 6
Rensen ryouran [DSP],, 8
Rensen ryouran [ESP],, 11
Rensen ryouran [CSP],, 15
Rensen ryouran [BDP],, 6
Rensen ryouran [DDP],, 8
Rensen ryouran [EDP],, 11
Rensen ryouran [CDP],, 15
Qipchaq [GSP],, 3
Qipchaq [BSP],, 5
Qipchaq [DSP],, 8
Qipchaq [ESP],, 12
Qipchaq [BDP],, 5
Qipchaq [DDP],, 8
Qipchaq [EDP],, 11
Heron [GSP],, 3
Heron [BSP],, 6
Heron [DSP],, 9
Heron [ESP],, 12
Heron [CSP],, 13
Heron [BDP],, 6
Heron [DDP],, 9
Heron [EDP],, 12
Heron [CDP],, 13
Nightbird lost wing [GSP],, 3
Nightbird lost wing [BSP],, 7
Nightbird lost wing [DSP],, 10
Nightbird lost wing [ESP],, 14
Nightbird lost wing [BDP],, 7
Nightbird lost wing [DDP],, 10
Nightbird lost wing [EDP],, 14
Meumeupettantan!! [GSP],, 3
Meumeupettantan!! [BSP],, 6
Meumeupettantan!! [DSP],, 9
Meumeupettantan!! [ESP],, 12
Meumeupettantan!! [CSP],, 16
Meumeupettantan!! [BDP],, 6
Meumeupettantan!! [DDP],, 9
Meumeupettantan!! [EDP],, 12
Meumeupettantan!! [CDP],, 15
South [GSP],, 2
South [BSP],, 5
South [DSP],, 8
South [ESP],, 10
South [CSP],, 10
South [BDP],, 5
South [DDP],, 8
South [EDP],, 10
South [CDP],, 11
New Gravity [GSP],, 3
New Gravity [BSP],, 6
New Gravity [DSP],, 9
New Gravity [ESP],, 12
New Gravity [CSP],, 14
New Gravity [BDP],, 6
New Gravity [DDP],, 9
New Gravity [EDP],, 12
New Gravity [CDP],, 14
Condor [GSP],, 2
Condor [BSP],, 6
Condor [DSP],, 9
Condor [ESP],, 13
Condor [CSP],, 15
Condor [BDP],, 6
Condor [DDP],, 9
Condor [EDP],, 13
Condor [CDP],, 15
WILD SIDE [GSP],, 3
WILD SIDE [BSP],, 6
WILD SIDE [DSP],, 9
WILD SIDE [ESP],, 11
WILD SIDE [CSP],, 13
WILD SIDE [BDP],, 6
WILD SIDE [DDP],, 9
WILD SIDE [EDP],, 11
WILD SIDE [CDP],, 13
Beautiful Dream [GSP],, 3
Beautiful Dream [BSP],, 7
Beautiful Dream [DSP],, 9
Beautiful Dream [ESP],, 12
Beautiful Dream [CSP],, 15
Beautiful Dream [BDP],, 7
Beautiful Dream [DDP],, 9
Beautiful Dream [EDP],, 12
Beautiful Dream [CDP],, 15
Straight Oath [GSP],, 3
Straight Oath [BSP],, 8
Straight Oath [DSP],, 11
Straight Oath [ESP],, 13
Straight Oath [CSP],, 15
Straight Oath [BDP],, 8
Straight Oath [DDP],, 11
Straight Oath [EDP],, 14
Straight Oath [CDP],, 16
Zutto mitsumeteite (Ryu Remix) [GSP],, 1
Zutto mitsumeteite (Ryu Remix) [BSP],, 7
Zutto mitsumeteite (Ryu Remix) [DSP],, 9
Zutto mitsumeteite (Ryu Remix) [ESP],, 12
Zutto mitsumeteite (Ryu Remix) [CSP],, 15
Zutto mitsumeteite (Ryu Remix) [BDP],, 7
Zutto mitsumeteite (Ryu Remix) [DDP],, 10
Zutto mitsumeteite (Ryu Remix) [EDP],, 12
Zutto mitsumeteite (Ryu Remix) [CDP],, 15
Burst The Gravity [GSP],, 2
Burst The Gravity [BSP],, 5
Burst The Gravity [DSP],, 8
Burst The Gravity [ESP],, 11
Burst The Gravity [BDP],, 5
Burst The Gravity [DDP],, 8
Burst The Gravity [EDP],, 11
Starry HEAVEN [GSP],, 2
Starry HEAVEN [BSP],, 5
Starry HEAVEN [DSP],, 8
Starry HEAVEN [ESP],, 11
Starry HEAVEN [CSP],, 13
Starry HEAVEN [BDP],, 5
Starry HEAVEN [DDP],, 8
Starry HEAVEN [EDP],, 11
Starry HEAVEN [CDP],, 12
Orenai heart [GSP],, 2
Orenai heart [BSP],, 4
Orenai heart [DSP],, 8
Orenai heart [ESP],, 11
Orenai heart [BDP],, 4
Orenai heart [DDP],, 8
Orenai heart [EDP],, 11
Find The Way [GSP],, 3
Find The Way [BSP],, 7
Find The Way [DSP],, 10
Find The Way [ESP],, 12
Find The Way [BDP],, 6
Find The Way [DDP],, 10
Find The Way [EDP],, 12
Back In Your Arms [GSP],, 2
Back In Your Arms [BSP],, 5
Back In Your Arms [DSP],, 8
Back In Your Arms [ESP],, 10
Back In Your Arms [BDP],, 5
Back In Your Arms [DDP],, 8
Back In Your Arms [EDP],, 10
Ah La La La [GSP],, 1
Ah La La La [BSP],, 5
Ah La La La [DSP],, 7
Ah La La La [ESP],, 12
Ah La La La [BDP],, 5
Ah La La La [DDP],, 7
Ah La La La [EDP],, 11
Sucka Luva [GSP],, 1
Sucka Luva [BSP],, 4
Sucka Luva [DSP],, 7
Sucka Luva [ESP],, 11
Sucka Luva [BDP],, 5
Sucka Luva [DDP],, 8
Sucka Luva [EDP],, 11
Bombay Bomb [GSP],, 2
Bombay Bomb [BSP],, 6
Bombay Bomb [DSP],, 10
Bombay Bomb [ESP],, 12
Bombay Bomb [BDP],, 6
Bombay Bomb [DDP],, 10
Bombay Bomb [EDP],, 12
Hoping To Be Good [GSP],, 2
Hoping To Be Good [BSP],, 5
Hoping To Be Good [DSP],, 7
Hoping To Be Good [ESP],, 12
Hoping To Be Good [BDP],, 5
Hoping To Be Good [DDP],, 7
Hoping To Be Good [EDP],, 11
You [GSP],, 1
You [BSP],, 3
You [DSP],, 6
You [ESP],, 10
You [BDP],, 3
You [DDP],, 6
You [EDP],, 10
Everything I Need [GSP],, 1
Everything I Need [BSP],, 4
Everything I Need [DSP],, 6
Everything I Need [ESP],, 9
Everything I Need [BDP],, 4
Everything I Need [DDP],, 6
Everything I Need [EDP],, 9
Children of the Beat [GSP],, 3
Children of the Beat [BSP],, 7
Children of the Beat [DSP],, 9
Children of the Beat [ESP],, 11
Children of the Beat [CSP],, 12
Children of the Beat [BDP],, 7
Children of the Beat [DDP],, 9
Children of the Beat [EDP],, 10
Children of the Beat [CDP],, 13
Tell me what to do [GSP],, 2
Tell me what to do [BSP],, 5
Tell me what to do [DSP],, 9
Tell me what to do [ESP],, 12
Tell me what to do [CSP],, 14
Tell me what to do [BDP],, 5
Tell me what to do [DDP],, 9
Tell me what to do [EDP],, 11
Tell me what to do [CDP],, 14
Diamond Night [GSP],, 3
Diamond Night [BSP],, 5
Diamond Night [DSP],, 8
Diamond Night [ESP],, 12
Diamond Night [CSP],, 14
Diamond Night [BDP],, 5
Diamond Night [DDP],, 8
Diamond Night [EDP],, 11
Diamond Night [CDP],, 14
Summer Fairytale [GSP],, 2
Summer Fairytale [BSP],, 5
Summer Fairytale [DSP],, 7
Summer Fairytale [ESP],, 9
Summer Fairytale [CSP],, 14
Summer Fairytale [BDP],, 5
Summer Fairytale [DDP],, 7
Summer Fairytale [EDP],, 9
Summer Fairytale [CDP],, 14
The Island Song [GSP],, 1
The Island Song [BSP],, 3
The Island Song [DSP],, 7
The Island Song [ESP],, 9
The Island Song [CSP],, 13
The Island Song [BDP],, 4
The Island Song [DDP],, 7
The Island Song [EDP],, 9
The Island Song [CDP],, 13
Top The Charts [GSP],, 3
Top The Charts [BSP],, 5
Top The Charts [DSP],, 8
Top The Charts [ESP],, 12
Top The Charts [CSP],, 14
Top The Charts [BDP],, 5
Top The Charts [DDP],, 8
Top The Charts [EDP],, 12
Top The Charts [CDP],, 14
Confession [GSP],, 2
Confession [BSP],, 4
Confession [DSP],, 7
Confession [ESP],, 12
Confession [CSP],, 14
Confession [BDP],, 4
Confession [DDP],, 7
Confession [EDP],, 12
Confession [CDP],, 14
THE REASON [GSP],, 1
THE REASON [BSP],, 4
THE REASON [DSP],, 7
THE REASON [ESP],, 12
THE REASON [CSP],, 15
THE REASON [BDP],, 4
THE REASON [DDP],, 7
THE REASON [EDP],, 12
THE REASON [CDP],, 15
Somehow You Found Me [GSP],, 3
Somehow You Found Me [BSP],, 6
Somehow You Found Me [DSP],, 10
Somehow You Found Me [ESP],, 13
Somehow You Found Me [CSP],, 16
Somehow You Found Me [BDP],, 6
Somehow You Found Me [DDP],, 10
Somehow You Found Me [EDP],, 13
Somehow You Found Me [CDP],, 16
Desert Journey [GSP],, 3
Desert Journey [BSP],, 5
Desert Journey [DSP],, 8
Desert Journey [ESP],, 12
Desert Journey [CSP],, 15
Desert Journey [BDP],, 5
Desert Journey [DDP],, 8
Desert Journey [EDP],, 12
Desert Journey [CDP],, 15
Escape [GSP],, 3
Escape [BSP],, 5
Escape [DSP],, 8
Escape [ESP],, 10
Escape [CSP],, 13
Escape [BDP],, 5
Escape [DDP],, 8
Escape [EDP],, 10
Escape [CDP],, 14
Monkey Business [GSP],, 3
Monkey Business [BSP],, 6
Monkey Business [DSP],, 9
Monkey Business [ESP],, 13
Monkey Business [CSP],, 16
Monkey Business [BDP],, 7
Monkey Business [DDP],, 10
Monkey Business [EDP],, 13
Monkey Business [CDP],, 16
Another Phase [GSP],, 4
Another Phase [BSP],, 7
Another Phase [DSP],, 11
Another Phase [ESP],, 15
Another Phase [CSP],, 16
Another Phase [BDP],, 7
Another Phase [DDP],, 11
Another Phase [EDP],, 15
Another Phase [CDP],, 15
Lucky lucky [GSP],, 2
Lucky lucky [BSP],, 7
Lucky lucky [DSP],, 10
Lucky lucky [ESP],, 13
Lucky lucky [BDP],, 7
Lucky lucky [DDP],, 11
Lucky lucky [EDP],, 13
Seiten Bon Voyage [GSP],, 4
Seiten Bon Voyage [BSP],, 7
Seiten Bon Voyage [DSP],, 9
Seiten Bon Voyage [ESP],, 12
Seiten Bon Voyage [BDP],, 7
Seiten Bon Voyage [DDP],, 9
Seiten Bon Voyage [EDP],, 11
STULTI [GSP],, 4
STULTI [BSP],, 9
STULTI [DSP],, 12
STULTI [ESP],, 15
STULTI [BDP],, 9
STULTI [DDP],, 12
STULTI [EDP],, 16
Nijiiro no hana [GSP],, 3
Nijiiro no hana [BSP],, 5
Nijiiro no hana [DSP],, 8
Nijiiro no hana [ESP],, 11
Nijiiro no hana [BDP],, 5
Nijiiro no hana [DDP],, 8
Nijiiro no hana [EDP],, 11
"Okome no oishii takikata, soshite okome wo taberu koto ni yoru sono kouka." [GSP],, 4
"Okome no oishii takikata, soshite okome wo taberu koto ni yoru sono kouka." [BSP],, 8
"Okome no oishii takikata, soshite okome wo taberu koto ni yoru sono kouka." [DSP],, 12
"Okome no oishii takikata, soshite okome wo taberu koto ni yoru sono kouka." [ESP],, 16
"Okome no oishii takikata, soshite okome wo taberu koto ni yoru sono kouka." [BDP],, 8
"Okome no oishii takikata, soshite okome wo taberu koto ni yoru sono kouka." [DDP],, 12
"Okome no oishii takikata, soshite okome wo taberu koto ni yoru sono kouka." [EDP],, 16
Sousei note [GSP],, 2
Sousei note [BSP],, 8
Sousei note [DSP],, 10
Sousei note [ESP],, 13
Sousei note [BDP],, 8
Sousei note [DDP],, 10
Sousei note [EDP],, 14
Synergy For Angels [GSP],, 3
Synergy For Angels [BSP],, 7
Synergy For Angels [DSP],, 10
Synergy For Angels [ESP],, 14
Synergy For Angels [BDP],, 7
Synergy For Angels [DDP],, 10
Synergy For Angels [EDP],, 14
Empathetic [GSP],, 4
Empathetic [BSP],, 7
Empathetic [DSP],, 11
Empathetic [ESP],, 14
Empathetic [BDP],, 7
Empathetic [DDP],, 11
Empathetic [EDP],, 14
GAIA [GSP],, 3
GAIA [BSP],, 10
GAIA [DSP],, 13
GAIA [ESP],, 16
GAIA [BDP],, 10
GAIA [DDP],, 13
GAIA [EDP],, 16
Elemental Creation [GSP],, 8
Elemental Creation [BSP],, 11
Elemental Creation [DSP],, 14
Elemental Creation [ESP],, 17
Elemental Creation [CSP],, 18
Elemental Creation [BDP],, 11
Elemental Creation [DDP],, 14
Elemental Creation [EDP],, 17
Elemental Creation [CDP],, 18
ACROSS WORLD [GSP],, 2
ACROSS WORLD [BSP],, 4
ACROSS WORLD [DSP],, 8
ACROSS WORLD [ESP],, 12
ACROSS WORLD [CSP],, 14
ACROSS WORLD [BDP],, 4
ACROSS WORLD [DDP],, 8
ACROSS WORLD [EDP],, 12
ACROSS WORLD [CDP],, 14
Air Heroes [GSP],, 3
Air Heroes [BSP],, 9
Air Heroes [DSP],, 11
Air Heroes [ESP],, 15
Air Heroes [CSP],, 17
Air Heroes [BDP],, 9
Air Heroes [DDP],, 11
Air Heroes [EDP],, 15
Air Heroes [CDP],, 17
JOKER [GSP],, 2
JOKER [BSP],, 4
JOKER [DSP],, 8
JOKER [ESP],, 11
JOKER [CSP],, 14
JOKER [BDP],, 6
JOKER [DDP],, 8
JOKER [EDP],, 11
JOKER [CDP],, 14
LOVE & JOY -Risk Junk MIX- [GSP],, 3
LOVE & JOY -Risk Junk MIX- [BSP],, 4
LOVE & JOY -Risk Junk MIX- [DSP],, 9
LOVE & JOY -Risk Junk MIX- [ESP],, 13
LOVE & JOY -Risk Junk MIX- [BDP],, 6
LOVE & JOY -Risk Junk MIX- [DDP],, 9
LOVE & JOY -Risk Junk MIX- [EDP],, 13
JoJo ~sono chi no sadame~ [GSP],, 2
JoJo ~sono chi no sadame~ [BSP],, 4
JoJo ~sono chi no sadame~ [DSP],, 8
JoJo ~sono chi no sadame~ [ESP],, 12
JoJo ~sono chi no sadame~ [BDP],, 4
JoJo ~sono chi no sadame~ [DDP],, 8
JoJo ~sono chi no sadame~ [EDP],, 12
Furisodation [GSP],, 2
Furisodation [BSP],, 4
Furisodation [DSP],, 8
Furisodation [ESP],, 12
Furisodation [BDP],, 4
Furisodation [DDP],, 9
Furisodation [EDP],, 13
Choo Choo TRAIN [GSP],, 1
Choo Choo TRAIN [BSP],, 3
Choo Choo TRAIN [DSP],, 6
Choo Choo TRAIN [ESP],, 8
Choo Choo TRAIN [BDP],, 3
Choo Choo TRAIN [DDP],, 6
Choo Choo TRAIN [EDP],, 8
Mickey Mouse March (Eurobeat Version) [GSP],, 2
Mickey Mouse March (Eurobeat Version) [BSP],, 5
Mickey Mouse March (Eurobeat Version) [DSP],, 7
Mickey Mouse March (Eurobeat Version) [ESP],, 11
Mickey Mouse March (Eurobeat Version) [BDP],, 5
Mickey Mouse March (Eurobeat Version) [DDP],, 8
Mickey Mouse March (Eurobeat Version) [EDP],, 11
Spanish Snowy Dance [GSP],, 3
Spanish Snowy Dance [BSP],, 7
Spanish Snowy Dance [DSP],, 11
Spanish Snowy Dance [ESP],, 15
Spanish Snowy Dance [CSP],, 17
Spanish Snowy Dance [BDP],, 7
Spanish Snowy Dance [DDP],, 11
Spanish Snowy Dance [EDP],, 16
Spanish Snowy Dance [CDP],, 18
Sola [GSP],, 2
Sola [BSP],, 5
Sola [DSP],, 9
Sola [ESP],, 12
Sola [BDP],, 5
Sola [DDP],, 9
Sola [EDP],, 12
Sweet Rain [GSP],, 3
Sweet Rain [BSP],, 6
Sweet Rain [DSP],, 9
Sweet Rain [ESP],, 12
Sweet Rain [BDP],, 6
Sweet Rain [DDP],, 9
Sweet Rain [EDP],, 12
Magnetic [GSP],, 3
Magnetic [BSP],, 7
Magnetic [DSP],, 11
Magnetic [ESP],, 15
Magnetic [CSP],, 17
Magnetic [BDP],, 7
Magnetic [DDP],, 11
Magnetic [EDP],, 15
Magnetic [CDP],, 17
Kiken na kajitsu [GSP],, 2
Kiken na kajitsu [BSP],, 6
Kiken na kajitsu [DSP],, 9
Kiken na kajitsu [ESP],, 13
Kiken na kajitsu [BDP],, 6
Kiken na kajitsu [DDP],, 9
Kiken na kajitsu [EDP],, 13
Who floats [GSP],, 3
Who floats [BSP],, 6
Who floats [DSP],, 9
Who floats [ESP],, 12
Who floats [BDP],, 6
Who floats [DDP],, 9
Who floats [EDP],, 13
Colorful pastel [GSP],, 2
Colorful pastel [BSP],, 6
Colorful pastel [DSP],, 9
Colorful pastel [ESP],, 12
Colorful pastel [BDP],, 6
Colorful pastel [DDP],, 9
Colorful pastel [EDP],, 13
The Wind of Gold [GSP],, 3
The Wind of Gold [BSP],, 6
The Wind of Gold [DSP],, 10
The Wind of Gold [ESP],, 14
The Wind of Gold [BDP],, 6
The Wind of Gold [DDP],, 10
The Wind of Gold [EDP],, 14
REVOLUTION [GSP],, 3
REVOLUTION [BSP],, 7
REVOLUTION [DSP],, 11
REVOLUTION [ESP],, 14
REVOLUTION [CSP],, 17
REVOLUTION [BDP],, 7
REVOLUTION [DDP],, 11
REVOLUTION [EDP],, 14
REVOLUTION [CDP],, 17
Right on time (Ryu Remix) [GSP],, 2
Right on time (Ryu Remix) [BSP],, 6
Right on time (Ryu Remix) [DSP],, 9
Right on time (Ryu Remix) [ESP],, 14
Right on time (Ryu Remix) [CSP],, 13
Right on time (Ryu Remix) [BDP],, 6
Right on time (Ryu Remix) [DDP],, 9
Right on time (Ryu Remix) [EDP],, 14
Right on time (Ryu Remix) [CDP],, 13
PRANA [GSP],, 4
PRANA [BSP],, 8
PRANA [DSP],, 11
PRANA [ESP],, 14
PRANA [CSP],, 16
PRANA [BDP],, 8
PRANA [DDP],, 11
PRANA [EDP],, 14
PRANA [CDP],, 16
Chinese Snowy Dance [GSP],, 4
Chinese Snowy Dance [BSP],, 7
Chinese Snowy Dance [DSP],, 12
Chinese Snowy Dance [ESP],, 16
Chinese Snowy Dance [BDP],, 7
Chinese Snowy Dance [DDP],, 12
Chinese Snowy Dance [EDP],, 16
Nagisa no koakuma lovely~radio [GSP],, 2
Nagisa no koakuma lovely~radio [BSP],, 6
Nagisa no koakuma lovely~radio [DSP],, 11
Nagisa no koakuma lovely~radio [ESP],, 16
Nagisa no koakuma lovely~radio [CSP],, 9
Nagisa no koakuma lovely~radio [BDP],, 6
Nagisa no koakuma lovely~radio [DDP],, 12
Nagisa no koakuma lovely~radio [EDP],, 16
Nagisa no koakuma lovely~radio [CDP],, 9
Triple Journey -TAG EDITION- [GSP],, 4
Triple Journey -TAG EDITION- [BSP],, 8
Triple Journey -TAG EDITION- [DSP],, 12
Triple Journey -TAG EDITION- [ESP],, 16
Triple Journey -TAG EDITION- [CSP],, 18
Triple Journey -TAG EDITION- [BDP],, 8
Triple Journey -TAG EDITION- [DDP],, 12
Triple Journey -TAG EDITION- [EDP],, 17
Triple Journey -TAG EDITION- [CDP],, 18
New Generation [GSP],, 4
New Generation [BSP],, 7
New Generation [DSP],, 10
New Generation [ESP],, 14
New Generation [CSP],, 17
New Generation [BDP],, 7
New Generation [DDP],, 10
New Generation [EDP],, 14
New Generation [CDP],, 17
Blew My Mind [GSP],, 4
Blew My Mind [BSP],, 9
Blew My Mind [DSP],, 12
Blew My Mind [ESP],, 16
Blew My Mind [CSP],, 18
Blew My Mind [BDP],, 9
Blew My Mind [DDP],, 12
Blew My Mind [EDP],, 16
Blew My Mind [CDP],, 18
Chikuwa parfait da yo CKP [GSP],, 4
Chikuwa parfait da yo CKP [BSP],, 7
Chikuwa parfait da yo CKP [DSP],, 9
Chikuwa parfait da yo CKP [ESP],, 12
Chikuwa parfait da yo CKP [CSP],, 14
Chikuwa parfait da yo CKP [BDP],, 7
Chikuwa parfait da yo CKP [DDP],, 9
Chikuwa parfait da yo CKP [EDP],, 12
Chikuwa parfait da yo CKP [CDP],, 14
Rin to shite saku hana no gotoku ~HinaBitter edition~ [GSP],, 3
Rin to shite saku hana no gotoku ~HinaBitter edition~ [BSP],, 5
Rin to shite saku hana no gotoku ~HinaBitter edition~ [DSP],, 8
Rin to shite saku hana no gotoku ~HinaBitter edition~ [ESP],, 11
Rin to shite saku hana no gotoku ~HinaBitter edition~ [BDP],, 6
Rin to shite saku hana no gotoku ~HinaBitter edition~ [DDP],, 8
Rin to shite saku hana no gotoku ~HinaBitter edition~ [EDP],, 11
Wow Wow VENUS [GSP],, 2
Wow Wow VENUS [BSP],, 4
Wow Wow VENUS [DSP],, 8
Wow Wow VENUS [ESP],, 11
Wow Wow VENUS [BDP],, 5
Wow Wow VENUS [DDP],, 8
Wow Wow VENUS [EDP],, 12
Windy Fairy [GSP],, 2
Windy Fairy [BSP],, 7
Windy Fairy [DSP],, 11
Windy Fairy [ESP],, 15
Windy Fairy [BDP],, 7
Windy Fairy [DDP],, 11
Windy Fairy [EDP],, 15
Printemps [GSP],, 3
Printemps [BSP],, 6
Printemps [DSP],, 10
Printemps [ESP],, 13
Printemps [BDP],, 6
Printemps [DDP],, 10
Printemps [EDP],, 14
Maware! Setsugetsuka [GSP],, 2
Maware! Setsugetsuka [BSP],, 5
Maware! Setsugetsuka [DSP],, 8
Maware! Setsugetsuka [ESP],, 11
Maware! Setsugetsuka [CSP],, 13
Maware! Setsugetsuka [BDP],, 3
Maware! Setsugetsuka [DDP],, 7
Maware! Setsugetsuka [EDP],, 12
Maware! Setsugetsuka [CDP],, 13
Stella Sinistra [GSP],, 4
Stella Sinistra [BSP],, 8
Stella Sinistra [DSP],, 12
Stella Sinistra [ESP],, 15
Stella Sinistra [BDP],, 7
Stella Sinistra [DDP],, 12
Stella Sinistra [EDP],, 14
Mind game [GSP],, 3
Mind game [BSP],, 7
Mind game [DSP],, 10
Mind game [ESP],, 14
Mind game [BDP],, 7
Mind game [DDP],, 10
Mind game [EDP],, 15
PUNISHER [GSP],, 3
PUNISHER [BSP],, 6
PUNISHER [DSP],, 11
PUNISHER [ESP],, 14
PUNISHER [BDP],, 6
PUNISHER [DDP],, 11
PUNISHER [EDP],, 14
HYENA [GSP],, 3
HYENA [BSP],, 6
HYENA [DSP],, 10
HYENA [ESP],, 14
HYENA [BDP],, 6
HYENA [DDP],, 10
HYENA [EDP],, 14
True Blue [GSP],, 3
True Blue [BSP],, 7
True Blue [DSP],, 11
True Blue [ESP],, 16
True Blue [BDP],, 6
True Blue [DDP],, 11
True Blue [EDP],, 16
Koi hadou? Moro hadou OK houteishiki!! [GSP],, 4
Koi hadou? Moro hadou OK houteishiki!! [BSP],, 7
Koi hadou? Moro hadou OK houteishiki!! [DSP],, 11
Koi hadou? Moro hadou OK houteishiki!! [ESP],, 14
Koi hadou? Moro hadou OK houteishiki!! [BDP],, 6
Koi hadou? Moro hadou OK houteishiki!! [DDP],, 11
Koi hadou? Moro hadou OK houteishiki!! [EDP],, 14
Yamato nadenade Kaguya-hime [GSP],, 2
Yamato nadenade Kaguya-hime [BSP],, 6
Yamato nadenade Kaguya-hime [DSP],, 8
Yamato nadenade Kaguya-hime [ESP],, 11
Yamato nadenade Kaguya-hime [CSP],, 14
Yamato nadenade Kaguya-hime [BDP],, 5
Yamato nadenade Kaguya-hime [DDP],, 8
Yamato nadenade Kaguya-hime [EDP],, 11
Yamato nadenade Kaguya-hime [CDP],, 14
Hoshikuzu no kiroku [GSP],, 3
Hoshikuzu no kiroku [BSP],, 6
Hoshikuzu no kiroku [DSP],, 9
Hoshikuzu no kiroku [ESP],, 11
Hoshikuzu no kiroku [BDP],, 6
Hoshikuzu no kiroku [DDP],, 10
Hoshikuzu no kiroku [EDP],, 12
Dispersion Star [GSP],, 3
Dispersion Star [BSP],, 5
Dispersion Star [DSP],, 9
Dispersion Star [ESP],, 13
Dispersion Star [BDP],, 5
Dispersion Star [DDP],, 9
Dispersion Star [EDP],, 14
Deadball de homerun [GSP],, 3
Deadball de homerun [BSP],, 6
Deadball de homerun [DSP],, 9
Deadball de homerun [ESP],, 13
Deadball de homerun [BDP],, 5
Deadball de homerun [DDP],, 8
Deadball de homerun [EDP],, 13
Squeeze [GSP],, 4
Squeeze [BSP],, 6
Squeeze [DSP],, 9
Squeeze [ESP],, 15
Squeeze [BDP],, 6
Squeeze [DDP],, 10
Squeeze [EDP],, 15
Yakyuu no asobikata soshite sono rekishi ~ketteiban~ [GSP],, 3
Yakyuu no asobikata soshite sono rekishi ~ketteiban~ [BSP],, 6
Yakyuu no asobikata soshite sono rekishi ~ketteiban~ [DSP],, 9
Yakyuu no asobikata soshite sono rekishi ~ketteiban~ [ESP],, 14
Yakyuu no asobikata soshite sono rekishi ~ketteiban~ [BDP],, 6
Yakyuu no asobikata soshite sono rekishi ~ketteiban~ [DDP],, 10
Yakyuu no asobikata soshite sono rekishi ~ketteiban~ [EDP],, 14
Todoroke! Koi no beanball!! [GSP],, 3
Todoroke! Koi no beanball!! [BSP],, 7
Todoroke! Koi no beanball!! [DSP],, 11
Todoroke! Koi no beanball!! [ESP],, 16
Todoroke! Koi no beanball!! [BDP],, 6
Todoroke! Koi no beanball!! [DDP],, 11
Todoroke! Koi no beanball!! [EDP],, 16
Engraved Mark [GSP],, 3
Engraved Mark [BSP],, 8
Engraved Mark [DSP],, 12
Engraved Mark [ESP],, 15
Engraved Mark [BDP],, 8
Engraved Mark [DDP],, 13
Engraved Mark [EDP],, 15
VEGA [GSP],, 3
VEGA [BSP],, 7
VEGA [DSP],, 11
VEGA [ESP],, 14
VEGA [BDP],, 7
VEGA [DDP],, 11
VEGA [EDP],, 14
Daily Lunch Special [GSP],, 3
Daily Lunch Special [BSP],, 7
Daily Lunch Special [DSP],, 10
Daily Lunch Special [ESP],, 14
Daily Lunch Special [BDP],, 7
Daily Lunch Special [DDP],, 10
Daily Lunch Special [EDP],, 14
IX [GSP],, 5
IX [BSP],, 11
IX [DSP],, 14
IX [ESP],, 17
IX [CSP],, 18
IX [BDP],, 10
IX [DDP],, 14
IX [EDP],, 17
IX [CDP],, 18
Romancing Layer [GSP],, 2
Romancing Layer [BSP],, 6
Romancing Layer [DSP],, 11
Romancing Layer [ESP],, 14
Romancing Layer [BDP],, 6
